"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-21",,"71","87","51"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-22",,"69","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-23",,"70","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-24",,"71","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-25",,"71","84","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-26",,"71","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-27",,"73","83","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-28",,"73","84","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-29",,"74","85","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-30",,"73","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-01-31",,"72","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-01",,"72","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-02",,"74","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-03",,"76","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-04",,"77","89","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-05",,"75",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-06",,"75","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-07",,"76","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-08",,"76","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-09",,"76","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-10",,"75","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-11",,"77","86","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-12",,"77","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-13",,"78","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-14",,"81","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-15",,"81","94","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-16",,"78","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-17",,"80","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-18","0.02","81","94","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-19","0.01","83","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-20","0.00","82","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-21","0.00","82","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-22",,"82","96","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-23","0.08","82","96","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-24","0.00","83","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-25",,"81","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-26",,"83","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-27",,"84","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-02-28",,"83","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-01",,"83","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-02",,"85","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-03",,"84","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-04",,"86","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-05",,"87","100","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-06",,"88","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-07",,"85","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-08",,"87","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-09",,"88",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-10",,"82","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-11",,"85","96","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-12",,"86","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-13",,"87","98","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-14",,"86","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-15","0.00","82","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-16",,"84","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-17",,"84","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-18",,"83",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-19",,"86","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-20",,"87","103",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-21",,"89","103",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-22",,"90","106",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-23",,"91","105",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-24",,"89","103","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-25",,"88","103","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-26",,"87","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-27",,"85","99","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-28",,"87","99","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-29",,"86","100","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-30","0.00","86","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-03-31","0.00","88","103","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-01",,"90","102","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-02",,"89","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-03",,"90","104",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-04",,"92","103","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-05",,"91","105",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-06",,"93","105","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-07",,"91","105","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-08",,"89","102","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-09",,"92","103","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-10",,"91","107",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-11",,"95","108","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-12",,"96","108","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-13",,"96","108","84"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-14",,"92","107","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-15",,"94","109","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-16",,"92","103","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-17",,"91","106","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-18",,"94","107","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-19",,"94","108","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-20",,"93","107","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-21",,"95","108","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-22",,"95",,"81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-23",,"93","108",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-24",,"94","107","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-25",,"95","108","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-26",,"87","102","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-27",,"91","106",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-28",,"92","106","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-29","0.02","90","103","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-04-30","0.00","87","101","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-01",,"88","98","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-02",,"87","100","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-03",,"84","99","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-04","0.00","87","102","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-05","0.02","91","103","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-06","0.00","94","108","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-07",,"92","105","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-08","0.02","92","103","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-09","0.00","94","109","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-10",,"97",,"84"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-11",,"98","112","86"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-12",,"97","111","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-13",,"97","109","83"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-14",,"96","110","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-15","0.12","93","106","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-16","0.00","92","108",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-17","0.08","94","108","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-18","0.00","90","105",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-19","0.24","86","94","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-20","0.00","79","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-21","0.08","80","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-22","0.08","85","105","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-23","0.08","89","105","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-24","0.00","96","110","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-25",,"97","111","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-26",,"95","108","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-27",,"95",,"81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-28",,"95","109","83"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-29",,"97","110","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-30",,"94","109","83"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-05-31",,"95","108","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-01",,"90","108",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-02",,"89","101","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-03",,"90","106","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-04",,"94","105","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-05",,"93","104","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-06",,"92","103",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-07",,"92","104",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-08",,"91","105",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-09","0.08","87","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-10","0.01","86","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-11","0.63","85","97","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-12","0.39","82","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-13","0.28","80","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-14","0.04","80",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-15","0.00","82","93","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-16","0.00","82","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-17","0.04","83","93","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-18","0.04","79","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-19","3.27","80","89","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-20","0.39","77","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-21","0.20","80","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-22","0.00","84","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-23",,"82","92","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-24","0.00","80","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-25","0.01","83","94",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-26","0.00","84","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-27",,"85","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-28",,"89","99","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-29",,"86","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-06-30",,"82","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-01","0.28","78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-02","2.56","76","80","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-03","0.00","77","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-04","0.00","80","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-05","0.00","82","94",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-06","2.36","76","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-07","0.63","78","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-08","0.59","76","83","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-09","0.16","80","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-10","0.00","83","93","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-11","2.91","78","86","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-12","0.83","78","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-13","0.02","83","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-14","0.00","82","92","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-15",,"82","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-16","0.24","78","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-17","0.00","77","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-18","0.04","80","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-19","0.00","79","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-20",,"81","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-21","0.28","77","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-22","0.00","77","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-23",,"78","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-24",,"75","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-25",,"73","77","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-26",,"77",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-27","0.00","77","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-28","0.00","76","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-29","0.12","74",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-30","0.24","76",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-07-31","0.04","79","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-01","0.00","80","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-02",,"80","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-03",,"78","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-04",,"79","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-05",,"77","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-06","0.59","72","76",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-07","0.31","77","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-08","0.00","80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-09",,"80","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-10","0.01","80","91","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-11","0.02","80","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-12","0.04","79","91","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-13","0.00","79","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-14","0.47","78","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-15","0.04","79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-16","0.35","81","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-17","0.04","79","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-18","1.77","80","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-19","0.35","80","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-20","0.59","78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-21","0.00","80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-22","0.20","80","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-23","0.08","82","92","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-24","0.43","79","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-25","1.30","77","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-26","1.14","78","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-27","0.00","78","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-28",,"77","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-29",,"76","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-30",,"73","77",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-08-31",,"76","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-01",,"78","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-02",,"79","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-03","0.04","78","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-04","0.16","73","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-05","0.28","76","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-06","0.04","76","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-07","1.61","75","81","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-08","0.00","76","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-09","0.47","77","86","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-10","0.20","79","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-11","0.00","80","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-12",,"79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-13","0.00","80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-14","0.08","76","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-15","0.24","78","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-16","0.04","77","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-17","0.24","75","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-18","0.31","77","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-19","0.00","79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-20","0.00","81","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-21","0.00","79","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-22","2.32","79","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-23","0.55","80","92","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-24","0.00","76","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-25","0.31","78","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-26","1.30","80","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-27","0.01","79","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-28","0.00","81","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-29",,"79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-09-30","0.83","78","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-01","0.00","79","88","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-02",,"78","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-03",,"80","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-04",,"79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-05",,"80","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-06",,"81","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-07",,"79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-08",,"80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-09",,"80","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-10",,"80","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-11",,"80","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-12",,"80","94",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-13",,"80","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-14",,"79","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-15",,"79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-16","0.00","73","80",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-17","0.75","72","77",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-18","0.31","73","79",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-19","0.02","79","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-20","0.00","78","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-21","0.04","80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-22","0.00","78","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-23",,"75","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-24",,"77","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-25",,"78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-26",,"78","90","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-27",,"78","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-28",,"76","90","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-29",,"75","88","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-30",,"74","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-10-31",,"73","80","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-01","0.00","71","79","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-02","0.01","72",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-03","0.16","73","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-04","0.00","76","88","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-05","0.94","76","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-06","0.01","73","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-07","0.00","74","82","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-08","0.12","73","80","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-09","0.20","75","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-10","0.20","77","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-11","0.00","79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-12",,"78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-13","0.12","79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-14","0.00","78","91","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-15","0.16","76","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-16","0.00","77","87","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-17","0.16","73","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-18","0.02","77","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-19","0.00","78","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-20",,"78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2010-11-21",,"77","89",
